time,V_C,I_L,V_IN
0.0035305,-162.97294264131153,-1.2091759885434215,-105.33243051426129
0.003531,-164.6719258894772,-0.6093979154984167,-97.49389952715312
0.0035315,-165.16854349042472,0.08057237728308198,-93.12006071733677
0.003532,-164.35505787067993,0.7979409195110164,-88.95382735965741
0.0035325,-162.1928390088983,1.5542621178785971,-78.69429246975555
0.0035329999999999997,-158.5911400255837,2.3271044779253365,-65.23819727483482
0.0035334999999999997,-153.51966022770878,3.1616544732653593,-47.33541954063569
0.003534,-146.774215215884,4.144051858161042,-27.504202214684014
0.0035345,-137.81861278607641,6.268266646674224,-8.941648153766309
0.003535,-118.55581161862442,14.185315757430898,7.802562487439114
0.0035355,-86.47249226395665,20.09737190601774,21.319608413629716
0.0035359999999999996,-46.29848565929208,22.56608053585333,29.257552118816612
0.0035364999999999997,-4.947844035021113,21.604301207012334,35.75971829385666
0.0035369999999999998,32.06024091994913,18.09188944899086,43.34978798501025
0.0035375,61.126742619208706,13.004452351132569,49.24212257799378
0.003538,80.5785121791091,8.095132702600898,55.06213650436636
0.0035385,92.16801372335564,4.960641141376865,61.254873084095166
0.003539,100.66316835018873,4.305479501521397,64.57395937133852
0.0035394999999999997,108.11965181514695,3.74708226694614,65.17036203364951
0.0035399999999999997,114.51780244104489,3.1539273325517323,62.58578265000254
0.0035405,119.76497717234128,2.5054135583100874,57.15030727005847
0.003541,123.76528328819978,1.7964810307933101,48.63529630549911
0.0035415,126.3179187342061,0.9463285941071145,39.31937760721614
0.003542,127.23279124386696,0.03526731503037883,33.081984525203694
0.0035424999999999996,126.44900860346293,-0.8907593239256935,26.427482013635654
0.0035429999999999997,123.88865138587167,-1.8769203563476875,20.09997457103262
0.0035434999999999998,119.50425906516088,-2.8560583395937145,14.206258479024157
0.003544,113.32030757598807,-3.8187659867584927,11.936599090521492
0.0035445,105.44216672891598,-4.649137540346912,13.664835074908414
0.003545,95.07765840458353,-7.1146682396860506,17.672491374771248
0.0035455,78.20750538531628,-10.839244446608035,21.964428625213934
0.0035459999999999997,56.71078161334557,-11.882864698201303,24.583438358418736
0.0035464999999999997,35.55069609067523,-10.69501775137074,25.17989621456982
0.003547,17.875481087969412,-8.271954892650191,28.565367122684023
0.0035475,5.204276295467985,-5.540481782339983,31.084166105339015
0.003548,-3.9747695414037523,-4.603977169356058,34.645132795479284
0.0035485,-11.941156023048158,-3.9884042646318862,39.74210851712706
0.0035489999999999996,-18.696934688286735,-3.303351823786779,43.8582487676843
0.0035494999999999997,-24.114413898057357,-2.528514995152941,49.44136129093833
0.0035499999999999998,-28.01609351915836,-1.6721009960345214,56.99868976633948
0.0035505,-30.24252630653857,-0.7188382458049198,66.88998380224766
0.003551,-30.65116730618743,0.2806435266189478,74.25776696654475
0.0035515,-29.177160850319066,1.31520187275247,77.06265888651919
0.003552,-25.796748769256663,2.3261570206148665,77.50857901155551
0.0035524999999999997,-20.59900987820039,3.275589019075708,77.6981626422882
0.0035529999999999997,-13.709109201426898,4.154128918743788,77.46883488000013
0.0035535,-5.230626064937934,5.05399965644327,75.06641684298609
0.003554,7.05322833563893,8.58952789471528,68.7338234050713
0.0035545,25.313530953867676,10.715492648207213,64.0001343584037
0.003555,45.16764399556776,10.418456500233534,64.13193224092211
0.0035554999999999996,63.04100837293863,8.711824434465527,66.16863747879054
0.0035559999999999997,77.12763500567765,6.459994937611322,69.36559183343348
0.0035564999999999998,87.51381136387056,5.0208799624707545,73.44709120770302
0.003557,96.40479715416235,4.590298876271646,78.17499568640305
0.0035575,104.53012164622565,4.19837691585245,84.16151144750572
0.003558,111.95523702037345,3.8148043055548198,89.98309040038617
0.0035585,118.66443598208976,3.430155261983872,93.65123639716384
0.0035589999999999997,124.64398764932173,3.026973665985111,94.3933905892353
0.0035594999999999997,129.8569568945697,2.598949599714609,93.80029879547087
0.00356,134.24568875517411,2.1314420039039645,93.15439532317035
0.0035605,137.73720044414833,1.6309492744905132,91.78512768691414
0.003561,140.27623990536497,1.1062963520485307,90.85223062882683
0.0035615,141.8297585110085,0.5748598884814571,91.07948802138517
0.0035619999999999996,142.40725725594038,0.056798469404477636,93.41702874173735
0.0035624999999999997,142.05779787093664,-0.421060124010677,98.03580344203978
0.0035629999999999998,140.87856560010437,-0.8399137911823359,101.59706923356921
0.0035635,138.9775290639604,-1.2099128694890746,101.29470432024398
0.003564,136.42552639036668,-1.547073985438785,99.17087751602587
0.0035645,133.26706775241001,-1.8622875598047166,95.76431276189923
0.003565,129.51854155136292,-2.180152581313772,89.31768138384061
0.0035654999999999997,125.17143961159948,-2.5151293603995635,85.32703714246495
0.0035659999999999997,120.22817010256254,-2.823064415706696,82.63155721583485
0.0035665,114.744642150907,-3.0910832921428955,81.46483379580414
0.003567,108.8146036448003,-3.3063458974467945,82.69802403665923
0.0035675,102.55144283841727,-3.445672134096664,83.01402953938504
0.003568,96.09972251021765,-3.507028403717334,83.66309083460914
0.0035684999999999996,89.60512496075853,-3.492680955210221,83.74495263079828
0.0035689999999999997,83.19574697707374,-3.4113861648643296,82.53245427392307
0.0035694999999999998,76.98867519433306,-3.274118607239779,80.2671135010657
0.00357,71.08651499924466,-3.0888886978704697,80.74295704803852
0.0035705,65.57739053006071,-2.8607426932640565,81.15706088865878
0.003571,60.53494467657745,-2.5917626909019544,81.34179441031571
0.0035715,56.01878952515236,-2.2838680542437992,78.1940690464758
0.0035719999999999997,52.08057647796938,-1.960894654990667,77.13792741429384
0.0035724999999999997,48.76441207995272,-1.6207099145614476,78.62839455153272
0.003573,46.11178179870839,-1.2562637609390326,80.10142400770769
0.0035735,44.162824517198494,-0.864346679302316,80.74592176240662
0.003574,42.95633253374481,-0.4455897120264709,82.81227861355211
0.0035745,42.529751562028885,-0.004464458682949424,88.12535252155179
0.003575,42.91918073109195,0.4507169239605173,90.16121376208073
0.0035754999999999997,44.159372585333514,0.9078017219395282,91.69162814880374
0.0035759999999999998,46.25402260480471,1.347459689645902,91.03085233478338
0.0035765,49.11389591029063,1.7347480183330464,89.36174778227601
0.003577,52.630029397146316,2.051934161645046,86.70979482166089
0.0035775,56.6806019055512,2.3099348832527227,82.96460963401584
0.003578,61.15032325936706,2.498865873868615,78.46840979975825
0.0035784999999999996,65.84839352940443,2.559469401893867,72.39912737936889
0.0035789999999999997,70.56601633093328,2.52004400217927,67.39511950920476
0.0035794999999999998,75.1541920492063,2.414689503847704,59.84207456795578
0.00358,79.41120089754676,2.167494432882342,53.07612441642735
0.0035805,83.11254272624795,1.8139689443197975,45.94554721043163
0.003581,86.08931435492842,1.3776053592842121,37.10479052999781
0.0035815,88.1483357896525,0.8383432465978136,28.306506943796165
0.0035819999999999997,89.13325302697605,0.20244580892771824,17.50317542058937
0.0035824999999999997,88.84356877517882,-0.5200490520958364,6.663576500272841
0.003583,87.14561660330055,-1.3327770963271397,-5.363252504586291
0.0035835,83.86889785808194,-2.2044822819632657,-15.936258833252833
0.003584,78.95092243939298,-3.12159810878466,-26.86801219943412
0.0035845,72.28502178433853,-4.073196185132341,-37.36597662328287
0.0035849999999999996,63.760412345352805,-5.308243275980525,-46.23769123596588
0.0035854999999999997,48.48461471121563,-11.449844997288544,-55.107474855388155
0.0035859999999999998,22.45453005720226,-16.148459693424556,-63.76467788503341
0.0035865,-9.619658989187236,-17.864349131948313,-73.69039726084057
0.003587,-42.32751881066508,-17.2777479692383,-80.35790666271104
0.0035875,-72.36146570932353,-14.801727990865693,-80.2409392661596
0.003588,-96.20178759037216,-10.789694534985536,-73.05160220688427
0.0035884999999999997,-111.72013071453912,-6.0708955163673055,-64.49011683078892
0.0035889999999999997,-121.14814826710455,-4.566872102242068,-56.06816547372307
0.0035895,-128.79230393334697,-3.6910242095173307,-50.99804249111786
0.00359,-134.76554834582416,-2.743046570259361,-43.74291202618488
0.0035905,-138.9036201493348,-1.7187370125042702,-35.186318323478304
0.003591,-141.06773609595885,-0.6021676708660795,-27.588439690471173
0.0035914999999999996,-141.1104414616443,0.5587350451998738,-18.734372444825436
0.0035919999999999997,-138.94936564383184,1.7839504663065915,-11.171118360857196
0.0035924999999999998,-134.51160916692194,3.000331321435745,-5.4178985940675215
0.003593,-127.83295726157708,4.20823682868576,-0.2543961361983805
0.0035935,-118.35333635896315,7.267122964226399,2.7839418750733023
0.003594,-97.85435956991718,14.432517024957424,6.3961832273605665
0.0035945,-67.02917322331571,18.21695214047123,7.243982595382121
0.0035949999999999997,-32.647630926485625,18.36589347038903,4.765691222823466
0.0035954999999999997,-0.9397277911085737,15.408020621694527,0.6208761823605246
0.003596,23.334969344556804,10.648321815036502,-2.166926736416009
0.0035965,38.40618862179679,5.896637085169743,-6.168077143743944
0.003597,47.75022298966156,4.540555968791526,-12.983046994328495
0.0035975,55.40521331906925,3.719111327926642,-20.7125348944402
0.0035979999999999996,61.460194877294555,2.8059765193180777,-28.25404443472783
0.0035984999999999997,65.73298433404,1.786970664971425,-37.659055802160154
0.0035989999999999998,68.02483753354494,0.6823952801782,-47.38516332386488
0.0035995,68.20448990786362,-0.49931054958693966,-52.19424073796663
0.0036,66.17893427549544,-1.6822847957808165,-56.95840893273838
0.0036005,61.973018575760065,-2.8598084753087814,-62.04897965552972
0.003601,55.60335317517451,-4.014232236737436,-67.24742394775748
0.0036014999999999997,46.988895728180275,-5.657645113159124,-72.08794889583031
0.0036019999999999997,29.94959034101563,-12.703602399496507,-74.30147663752872
0.0036025,1.866390004962284,-16.988957447317983,-73.7229521814594
0.003603,-30.694644354383115,-17.62139575590141,-73.66036345207175
0.0036035,-61.67708956185055,-15.478908841625499,-75.23757246879559
0.003604,-87.04315553214228,-11.708322891671608,-74.24301503093932
0.0036044999999999996,-104.3751001454338,-7.098743918942023,-71.63993110146484
0.0036049999999999997,-114.70772279302501,-4.708521537320749,-66.71091946558286
0.0036054999999999998,-122.74428979433277,-3.9876651482295347,-65.77996121379874
0.003606,-129.4567991747019,-3.2455637304036964,-64.32106829950456
0.0036065,-134.72904505316848,-2.440126745744914,-58.87283302722978
0.003607,-138.44869587541749,-1.5692376301948847,-53.77290827969287
0.0036075,-140.52147830739818,-0.6549995463579394,-49.58390287549598
0.0036079999999999997,-140.86374955760988,0.28757368296157404,-45.521521921291495
0.0036084999999999997,-139.45257387559883,1.234217456572687,-42.95760924312903
0.003609,-136.31323856820654,2.153045616388452,-41.62612002395044
0.0036095,-131.50697133099195,3.0263467134594615,-41.44774457796288
0.00361,-125.16889001629238,3.813636211550632,-41.88013952177363
0.0036105,-117.4283922711789,4.536903789378703,-39.56923029300719
0.0036109999999999996,-108.1797928606191,5.768741100433901,-35.68193369668888
0.0036114999999999997,-94.22310105622388,9.193846650591667,-30.973682460791284
0.0036119999999999998,-75.08012966103014,11.194444817340838,-25.11246376490171
0.0036125,-53.67422766645955,11.688126131832622,-20.493460366183353
0.003613,-32.724071548963934,10.683558819037534,-18.457051512211898
0.0036135,-14.786574961839072,8.55329415829862,-18.23083517820105
0.003614,-1.3279646133884695,6.025126385048578,-18.801602892975474
0.0036144999999999997,8.448817925768338,4.820699293247698,-21.6409197573269
0.0036149999999999997,16.86545645405667,4.271674551982179,-25.801819946430847
0.0036155,24.215012481292106,3.6502572589263202,-29.423783579275682
0.003616,30.34195175771559,2.9593724583349155,-29.75239933031431
0.0036165,35.13978388188044,2.2120964549423814,-34.63175888256001
0.003617,38.500675355128955,1.4135229861946996,-39.47306860203406
0.0036174999999999996,40.35718862762233,0.5898080085914472,-39.9062947301482
0.0036179999999999997,40.69352646196938,-0.22544599386194886,-38.56257270058788
0.0036184999999999998,39.548849185825475,-0.9961298039916272,-35.54042241323616
0.003619,37.039487367225675,-1.7019065481275881,-32.53132789725398
0.0036195,33.29426625851808,-2.338440198728559,-32.29287393508353
0.00362,28.42145579204156,-2.918103581615232,-36.7539432378767
0.0036205,22.50977242640861,-3.4581573718910708,-41.50402315117881
0.0036209999999999997,15.621561803950037,-3.9705286120044403,-47.2976525192951
0.0036214999999999997,7.8150926256476385,-4.465071682487812,-54.33529052598259
0.003622,-0.9478082157494929,-5.022005042064228,-60.60054173396083
0.0036225,-11.787936093030915,-6.95971215728826,-61.048517619890596
0.003623,-26.319257417013652,-8.49678666946881,-55.18548357850926
0.0036235,-42.07098085011737,-8.16370440907687,-48.46059492363394
0.003624,-55.57352509377863,-6.321494019099935,-43.89705739734008
0.0036244999999999997,-65.69393053098736,-4.92891406262488,-42.14283718240395
0.0036249999999999998,-74.34990472372648,-4.42151515723038,-39.079735133488064
0.0036255,-82.02927985435453,-3.8546805156086057,-32.46989364704858
0.003626,-88.55319821040433,-3.176054129195833,-27.50744056126958
0.0036265,-93.75217317757648,-2.4323234683747015,-27.753380910309566
0.003627,-97.5565971779219,-1.675203678249411,-27.093674000387935
0.0036274999999999996,-99.93337812263434,-0.8910679327778814,-24.87138412519778
0.0036279999999999997,-100.86164706892905,-0.1098294962792079,-25.510006619694177
0.0036284999999999998,-100.36507170443824,0.6418850839257046,-26.108069956992487
0.003629,-98.50679721257546,1.354653603309424,-25.509469214643538
0.0036295,-95.37537478910646,2.0297870890236958,-25.210286236475014
0.00363,-91.03621212800421,2.6565880608029326,-25.94221539047954
0.0036305,-85.58139970591236,3.219196252091926,-24.953174422470177
0.0036309999999999997,-79.14810245383376,3.700061052695771,-25.091626152072003
0.0036314999999999997,-71.91855975710715,4.0799415087814666,-29.43087414912477
0.003632,-64.11673764373393,4.324443293708643,-37.29246356747328
0.0036325,-55.992737509724684,4.4285582396270575,-41.95556834725137
0.003633,-47.785475781936384,4.411868420003084,-43.80921930455894
0.0036335,-39.711815154514674,4.287199000112224,-44.92447853291094
0.0036339999999999996,-31.965497511498125,4.062665189267449,-46.794893061293536
0.0036344999999999997,-24.715976276414494,3.749894262930391,-50.041870229950945
0.0036349999999999998,-18.15679035810377,3.3203357423612414,-55.28178207011422
0.0036355,-12.470277097799464,2.8079718532558884,-62.056515192067735
0.003636,-7.818530946132889,2.1905048962634126,-72.53374962456117
0.0036365,-4.432785768621824,1.455194996027605,-83.90433274748256
0.003637,-2.51436294704904,0.5926947638694764,-93.93193272123263
0.0036374999999999997,-2.280728482647204,-0.3410132267028282,-100.99258129547448
0.0036379999999999997,-3.791567446016632,-1.2967398519506608,-105.89785984005826
0.0036385,-7.0870410131483235,-2.2584319761716873,-107.23020084962286
0.003639,-12.132942119983102,-3.178891393887431,-104.08146466887413
0.0036395,-18.81617622466033,-4.009998020567222,-97.73034260211595
0.00364,-26.857954377955657,-4.662947343422425,-90.25463240839579
0.0036404999999999996,-36.26860010720332,-5.6851700615373115,-83.61529173488763
0.0036409999999999997,-48.178414691550394,-7.143265203199112,-79.08163281539238
0.0036414999999999998,-61.87342779753424,-7.342877033344316,-72.8325854788313
0.003642,-74.48495456445502,-6.153205494108048,-63.06735211356383
0.0036425,-84.43616720814192,-4.8978468986670745,-51.772662517805855
0.003643,-92.96974936087123,-4.332334692848926,-38.48040144023607
0.0036435,-100.3180173056415,-3.59412585033252,-29.644866226657903
0.0036439999999999997,-106.20053249306883,-2.7345916374112784,-24.559769258788684
0.0036444999999999997,-110.40651417739682,-1.8005289935428586,-18.725449379131195
0.003645,-112.81820575339643,-0.7933411716322831,-11.93666971280715
0.0036455,-113.32593188363217,0.2464217660138996,-3.2046678229146086
0.003646,-111.86341980670113,1.343512079871207,4.483328956269722
0.0036465,-108.34144847644303,2.4537662098963042,9.168958614664337
0.0036469999999999996,-102.77918888601937,3.5503562994795606,11.46577024790557
0.0036474999999999997,-95.22272121184962,4.610126406560987,9.51983620720638
0.0036479999999999998,-84.5613272629572,8.062904373830802,5.2324822662296135
0.0036485,-65.11603501125445,12.48740481230928,3.423272929800249
0.003649,-40.16682384482378,13.995648078209143,4.320171056697927
0.0036495,-14.729734856262583,13.145268406576317,5.329911138971482
0.00365,7.411060292448084,10.531944121567253,2.6175591839817445
0.0036504999999999997,23.71423241233975,7.06980813723499,-1.9753367239623967
0.0036509999999999997,34.238334312563076,4.841690372382668,-7.988483957803547
0.0036515,42.59797692461948,4.185841954788009,-11.619734859519513
0.003652,49.68306907730289,3.4502231583346576,-15.882760721228038
0.0036525,55.33406615000165,2.6425324913299493,-21.97690414659021
0.003653,59.47209947626122,1.8230595222157162,-27.926018141701846
0.0036534999999999996,61.99614125242067,0.8839621226958266,-33.41090736039777
0.0036539999999999997,62.70883964651451,-0.11448502867670385,-35.61339867357481
0.0036544999999999998,61.58770820977666,-1.0936118994837174,-38.847561643211804
0.003655,58.648697155408136,-2.0803737059295484,-45.822060205025906
0.0036555,53.889906668903436,-3.0596951052783874,-56.7264026330371
0.003656,47.277558951716884,-4.071132840828737,-67.2459557108282
0.0036565,38.680459605492224,-5.497276119928182,-77.88403793158182
0.0036569999999999997,22.28856087086699,-12.223977331870655,-89.21772096752252
0.0036574999999999997,-5.523484029702615,-17.202333388921677,-96.4110749466532
0.003658,-39.5402437823889,-18.956822349256555,-100.15166783530961
0.0036585,-73.8969067636752,-17.71728424454401,-101.84709971065472
0.003659,-103.80355639705107,-14.266143137458013,-99.62689840174147
0.0036595,-125.88356678643153,-9.489257174220663,-95.59572252519916
0.0036599999999999996,-139.04185898972176,-5.205131133826487,-93.54718529721123
0.0036604999999999997,-147.72674600415243,-4.314903149105685,-93.40519771896992
0.0036609999999999998,-155.0335857069931,-3.569401631605344,-91.41511285839555
0.0036615,-160.90988621027208,-2.7687817679910145,-87.91323254664957
0.003662,-165.26140481641147,-1.9258599746965022,-84.34650207960742
0.0036625,-168.01958520404656,-1.0451961687103903,-82.16953569417277
0.003663,-169.11500807450793,-0.1352770469465563,-79.43856440690993
0.0036634999999999997,-168.52268505184958,0.7718011838536061,-77.9813304707424
0.0036639999999999997,-166.2772835525243,1.6450913862625158,-76.13137465021799
0.0036645,-162.46018132075247,2.474127884217915,-71.5672222477812
0.003665,-157.11957683320182,3.2862585902310624,-68.74835816636372
0.0036655,-150.30792290784393,4.062942809354273,-70.09010543214575
0.003666,-142.12980638217547,4.7453780664780325,-73.29358477696141
0.0036664999999999996,-132.24057541822074,6.351948451414565,-74.00735399659128
0.0036669999999999997,-118.0496406810442,8.748689053286768,-73.28721089276661
0.0036674999999999998,-100.904018181356,9.478954678078669,-72.69566648085161
0.003668,-83.81756000472465,8.760318160440894,-72.659345506688
0.0036685,-69.07369480191844,7.060050648126953,-71.95559817384643
0.003669,-57.72984937063464,5.353427735230335,-72.31794312092114
0.0036695,-48.457275745635485,4.74634051695986,-72.43446705345909
0.0036699999999999997,-40.105779060074006,4.268293642280208,-73.98951709977828
0.0036704999999999997,-32.68684547899173,3.7270883614100865,-77.49191135642062
0.003671,-26.330990958436697,3.117793490842377,-82.05914553440557
0.0036715,-21.15426135579901,2.474902485450426,-86.67633541243575
0.003672,-17.24832132834832,1.7332142777333173,-90.35860449930814
0.0036725,-14.78929446951782,0.9150568576723452,-94.5657643796815
0.003673,-13.873243298192854,0.061578381522718884,-105.59870800614308
0.0036734999999999997,-14.649340952068162,-0.9171008718620417,-118.24244836351654
0.0036739999999999997,-17.281472349150395,-1.9272816695074437,-128.90988797834493
0.0036745,-21.82941973088253,-2.9780684658012,-135.0917585545171
0.003675,-28.315524032504054,-4.023397690079608,-141.09721236957176
0.0036755,-36.790426928509845,-5.312732470755237,-144.9310966920403
0.003676,-51.97969916720534,-11.2767154419729,-145.0180054251128
0.0036764999999999996,-76.9036112997183,-15.079452245498267,-146.08660630894468
0.0036769999999999997,-105.91957899628002,-15.801078655193502,-146.5118955661808
0.0036774999999999998,-133.8824337258068,-14.042723133806344,-147.83842878864817
0.003678,-156.84273522440319,-10.587085691351984,-150.07335343895062
0.0036785,-173.04436807838752,-6.965990147410458,-153.50721232367437
0.003679,-183.54120288874748,-4.884432282072118,-156.11167778156033
0.0036795,-192.0807281616513,-4.370332898216392,-151.8480878946367
0.0036799999999999997,-199.6423742995785,-3.7801111044854276,-143.71049044537693
0.0036804999999999997,-205.99889706437486,-3.0682114359724473,-133.00744493016364
0.003681,-210.92298377107684,-2.2269619874525666,-122.4002494897583
0.0036815,-214.16299009411523,-1.2469015310145417,-115.48252477768727
0.003682,-215.51548499920372,-0.20918565814453827,-108.3354661235231
0.0036825,-214.89885899250388,0.883253424896064,-99.67026776125805
0.0036829999999999996,-212.22091699522113,2.009805874934373,-92.40080051472836
0.0036834999999999997,-207.44861387267082,3.1431373249836705,-83.7214763379996
0.0036839999999999998,-200.56142028146442,4.2924489761465585,-72.89694739857973
0.0036845,-190.74936393780752,7.65782057072812,-59.26213665071487
0.003685,-168.9043973605041,15.422326863502368,-47.74549185306935
0.0036855,-135.546275258683,20.068119379298345,-40.24284174573171
0.003686,-96.65428693833871,21.406698398530118,-34.09652890228417
0.0036864999999999997,-58.21100360216266,19.63145480526322,-26.829589901733474
0.0036869999999999997,-25.050559208320685,15.899296909027333,-24.591132634210012
0.0036875,-0.11906591921355947,10.952011640934492,-27.651145418157892
0.003688,15.266169433314577,5.885048903977138,-31.217854613804686
0.0036885,24.567660552338545,4.5367516947447,-34.98720877645285
0.003689,32.21524093969587,3.7196922560232193,-37.747365730781894
0.0036894999999999996,38.31120377043711,2.860875207464643,-38.27177356803216
0.0036899999999999997,42.79400213222189,1.9785758754717975,-40.19249502505544
0.0036904999999999998,45.62073788551949,1.0617142584998325,-44.67241807988004
0.003691,46.71805518744426,0.12553212405473235,-45.54814614775857
0.0036915,46.08992562338391,-0.8004118212361004,-47.6690079861272
0.003692,43.765292248033845,-1.705218310727317,-51.329760081593456
0.0036925,39.79503953512827,-2.580381142097359,-52.67120857475736
0.0036929999999999997,34.237098650958,-3.4133943385259276,-53.829061909061195
0.0036934999999999997,27.190169351060057,-4.182726870650144,-54.60771267772785
0.003694,18.76345038724703,-4.93354721522331,-53.451860701969274
0.0036945,7.684607507018491,-7.536731389710602,-49.886744200244024
0.003695,-8.468884034050959,-9.591763724883046,-45.89531479026951
0.0036955,-26.45652115294783,-9.43067344640416,-40.39806066152611
0.0036959999999999996,-42.430286705931685,-7.690458452860048,-38.692249016323544
0.0036964999999999997,-54.63887113442078,-5.533272291667549,-36.96504214461528
0.0036969999999999998,-64.02718157059782,-4.779221309499563,-35.903810219724875
0.0036975,-72.3965069359981,-4.25159993901378,-32.31886744841366
0.003698,-79.71795306872924,-3.6416038585226205,-28.451635818779273
0.0036985,-85.844763373427,-2.970727959774901,-25.934999593615252
0.003699,-90.68037572515264,-2.2443166212537475,-22.12572221925775
0.0036994999999999997,-94.12313449060788,-1.4537702879234697,-16.222025794841628
0.0036999999999999997,-96.05251516112372,-0.6296038249713759,-9.842300166398246
0.0037005,-96.4213685312008,0.23567187977778792,-6.359449537150349
0.003701,-95.16019984282195,1.1269343183438965,-4.837056944560604
0.0037015,-92.27730064656707,1.9813546167293639,-3.7717193618285676
0.003702,-87.8451249175572,2.796669075769656,-2.521577644633657
0.0037024999999999996,-81.9559433435371,3.5534312537628625,-0.9859908004633504
0.0037029999999999997,-74.72571342514829,4.242324880661882,-3.25585226423176
0.0037034999999999998,-66.30153436110274,4.850377856424927,-5.657753423483584
0.003704,-56.32080711052319,6.175500856185437,-8.574526402593424
0.0037045,-43.20481274010039,7.7960124196913085,-13.306173087492416
0.003705,-28.576151779385278,7.722794656119726,-19.36740878845184
0.0037055,-15.559079058704059,6.2478313345255545,-27.216013602677556
0.0037059999999999997,-5.517173966314781,4.908417633065113,-41.72135146421081
0.0037064999999999997,2.960230073809468,4.24954106383455,-57.68380325447043
0.003707,10.096419408871533,3.435412462368742,-72.98705106686013
0.0037075,15.563393320673574,2.4482570822080043,-85.5453198838969
0.003708,19.064789595835666,1.3134453147723928,-97.41639855529557
0.0037085,20.340646116842642,0.05019199121925255,-107.14345067532939
0.0037089999999999996,19.242445223971856,-1.2347212588233831,-111.3576319344642
0.0037094999999999997,15.782624946376696,-2.493274182976659,-111.1108788224141
0.0037099999999999998,10.059195628877092,-3.676844520198118,-108.23574007040327
0.0037105,2.2323939167062266,-4.779601712258325,-105.48763528626965
0.003711,-9.954052549365933,-9.392514146392603,-101.82659463986477
0.0037115,-31.73028765269805,-13.584576121373232,-98.46090141099955
0.003712,-58.29366618325605,-14.690239259676426,-95.35061296786105
0.0037124999999999997,-84.28562224763024,-13.001591545496298,-91.74860240356551
0.0037129999999999997,-105.32390549015524,-9.574925837394911,-88.39753468376526
0.0037135,-119.44772521931328,-5.7379846917710875,-82.36038380020047
0.003714,-128.49897139140862,-4.482605955802993,-75.99365484012525
0.0037145,-136.11870506681515,-3.7426555170225533,-68.14629232802949
0.003715,-142.28166352351067,-2.888072992635375,-57.18310835549521
0.0037154999999999996,-146.74182757484974,-1.91882421204301,-45.35650215849213
0.0037159999999999997,-149.30231140293577,-0.8233787789638001,-37.091259090853185
0.0037164999999999998,-149.76028935394453,0.32965465079909956,-29.11178701489056
0.003717,-148.032691246722,1.5485627087922331,-19.64418496571164
0.0037175,-144.0213180539541,2.771349063588385,-9.730355145946966
0.003718,-137.75798305152227,4.002582645524692,-3.3468549744987626
0.0037185,-128.92650193675922,6.25856019968797,0.7922843344962867
0.0037189999999999996,-109.56690016352695,14.249894943411116,5.665169279958555
0.0037194999999999997,-78.25671912212985,18.951106362194704,8.59472370207105
0.0037199999999999998,-41.74156984279389,19.869764126000064,10.91876726476281
0.0037205,-6.511858149949852,17.79054080994962,15.931284059241062
0.003721,23.06526011768281,13.959159755368233,20.456733900611116
0.0037215,44.79459843757482,9.422485426361584,22.256863841698507
0.003722,58.312119037331776,5.471695491796231,21.70145011080658
0.0037224999999999997,67.40754964067517,4.534370234593002,20.64795453475591
0.0037229999999999997,75.17624745300598,3.8517041259376934,16.92247665827407
0.0037235,81.63046630953347,3.108257511986598,12.635940997953846
0.003724,86.65505871627482,2.303895906420914,10.137635314853373
0.0037245,90.14325347502684,1.4614548104990281,11.129764415216286
0.003725,92.06908578638561,0.6284423595237705,13.561792471112202
0.0037254999999999996,92.48953270657611,-0.17145130625010496,15.074835805892059
0.0037259999999999997,91.4676242460956,-0.9247228410543551,18.20987074295851
0.0037264999999999998,89.1003060381161,-1.6156281842219014,20.12065678984684
0.003727,85.51542226506655,-2.2469184042572428,18.876798266216653
0.0037275,80.80824544277405,-2.8279477876492316,17.509398825924958
0.003728,75.08561452762478,-3.340021885377708,19.20388187892341
0.0037285,68.48227906329498,-3.7743374049911984,21.621455013933172
0.0037289999999999997,61.16704383807593,-4.097143995216613,24.571473299621335
0.0037294999999999997,53.385422251881685,-4.2907549875145605,29.59347449641941
0.00373,45.3616445133996,-4.364653411304848,30.94025537282343
0.0037305,37.28157929961416,-4.349031542868083,27.71980852017997
0.003731,29.285270472056784,-4.284579653533355,21.039734487303217
0.0037315,21.42913197322074,-4.193728554161743,15.235483761930587
0.0037319999999999996,13.753748970855813,-4.083924005941341,11.511447346591677
0.0037324999999999997,6.3191932404920585,-3.94061275859805,11.633604980926318
0.0037329999999999998,-0.7927720956799487,-3.7307655893571696,12.727667366162251
0.0037335,-7.451300934357173,-3.4522412942479312,12.892710643724865
0.003734,-13.523623187478108,-3.106669101397749,12.833750782205984
0.0037345,-18.90545920522866,-2.702689945191647,12.0662513063176
0.003735,-23.518913331799773,-2.2633224264317957,9.407999210752173
0.0037354999999999997,-27.313246989073097,-1.8255044107008735,12.09819428442616
0.0037359999999999997,-30.283809064024517,-1.3718175743961067,16.875573010586134
0.0037365,-32.33519300918282,-0.8348618906532748,21.917758222212235
0.003737,-33.35098197797177,-0.2572609780706444,27.892168266079548
0.0037375,-33.27337663488474,0.35176391682455976,34.57851701911754
0.003738,-31.996555508589005,1.0329164090613496,39.87808275217451
0.0037384999999999996,-29.44890483740643,1.7147863757483892,43.182651996923774
0.0037389999999999997,-25.666485823521622,2.36519483698002,46.92838758557144
0.0037394999999999998,-20.689960514772487,3.004134408746224,50.565641769413986
